Photon Energy (keV),Silicon k escape probability,Silicon l 2s escape probability,Silicon l 2p escape probability
1.729999961331487,0.000000000000000,1.24522e-05,0.000112098
1.739999961107969,0.000000000000000,1.21617e-05,0.000107419
1.749999960884452,0.000000000000000,1.18711e-05,0.000102735
1.759999960660934,0.000000000000000,1.15806e-05,9.80479e-05
1.769999960437417,0.000000000000000,1.12900e-05,9.33567e-05
1.779999960213900,0.000000000000000,1.09994e-05,8.86616e-05
1.789999959990382,0.000000000000000,1.07088e-05,8.39625e-05
1.799999959766865,0.000000000000000,0.00000,0.00000
1.809999959543347,0.000000000000000,0.00000,0.00000
1.819999959319830,0.000000000000000,0.00000,0.00000
1.829999959096313,0.000000000000000,0.00000,0.00000
1.839999958872795,0.01110489945858717,0.00000,0.00000
1.849999958649278,0.01107487641274929,0.00000,0.00000
1.859999958425760,0.01104482170194387,0.00000,0.00000
1.869999958202243,0.01101473625749350,0.00000,0.00000
1.879999957978725,0.01098462101072073,0.00000,0.00000
1.889999957755208,0.01095447689294815,0.00000,0.00000
1.899999957531691,0.01092430483549833,0.00000,0.00000
1.909999957308173,0.01089410670101643,0.00000,0.00000
1.919999957084656,0.01086388342082500,0.00000,0.00000
1.929999956861138,0.01083363499492407,0.00000,0.00000
1.939999956637621,0.01080336328595877,0.00000,0.00000
1.949999956414104,0.01077307108789682,0.00000,0.00000
1.959999956190586,0.01074275653809309,0.00000,0.00000
1.969999955967069,0.01071242243051529,0.00000,0.00000
1.979999955743551,0.01068206876516342,0.00000,0.00000
1.989999955520034,0.01065169833600521,0.00000,0.00000
1.999999955296516,0.01062130928039551,0.00000,0.00000
2.009999955072999,0.01059090625494719,0.00000,0.00000
2.019999954849482,0.01056048832833767,0.00000,0.00000
2.029999954625964,0.01053005643188953,0.00000,0.00000
2.039999954402447,0.01049961149692535,0.00000,0.00000
2.049999954178929,0.01046915538609028,0.00000,0.00000
2.059999953955412,0.01043868903070688,0.00000,0.00000
2.069999953731894,0.01040821336209774,0.00000,0.00000
2.079999953508377,0.01037772838026285,0.00000,0.00000
2.089999953284860,0.01034723594784737,0.00000,0.00000
2.099999953061342,0.01031673792749643,0.00000,0.00000
2.109999952837825,0.01028623338788748,0.00000,0.00000
2.119999952614307,0.01025572605431080,0.00000,0.00000
2.129999952390790,0.01022521406412125,0.00000,0.00000
2.139999952167273,0.01019470114260912,0.00000,0.00000
2.149999951943755,0.01016418449580669,0.00000,0.00000
2.159999951720238,0.01013366878032684,0.00000,0.00000
2.169999951496720,0.01010315306484699,0.00000,0.00000
2.179999951273203,0.01007263921201229,0.00000,0.00000
2.189999951049685,0.01004212722182274,0.00000,0.00000
2.199999950826168,0.01001161895692348,0.00000,0.00000
2.209999950602651,0.009981114417314529,0.00000,0.00000
2.219999950379133,0.009950615465641022,0.00000,0.00000
2.229999950155616,0.009920123033225536,0.00000,0.00000
2.239999949932098,0.009889637120068073,0.00000,0.00000
2.249999949708581,0.009859159588813782,0.00000,0.00000
2.259999949485064,0.009828692302107811,0.00000,0.00000
2.269999949261546,0.009798232465982437,0.00000,0.00000
2.279999949038029,0.009767785668373108,0.00000,0.00000
2.289999948814511,0.009737350046634674,0.00000,0.00000
2.299999948590994,0.009706925600767136,0.00000,0.00000
2.309999948367476,0.009676516056060791,0.00000,0.00000
2.319999948143959,0.009646121412515640,0.00000,0.00000
2.329999947920442,0.009615739807486534,0.00000,0.00000
2.339999947696924,0.009585375897586346,0.00000,0.00000
2.349999947473407,0.009555028751492500,0.00000,0.00000
2.359999947249889,0.009524699300527573,0.00000,0.00000
2.369999947026372,0.009494388476014137,0.00000,0.00000
2.379999946802855,0.009464097209274769,0.00000,0.00000
2.389999946579337,0.009433826431632042,0.00000,0.00000
2.399999946355820,0.009403577074408531,0.00000,0.00000
2.409999946132302,0.009373349137604237,0.00000,0.00000
2.419999945908785,0.009343144483864307,0.00000,0.00000
2.429999945685267,0.009312963113188744,0.00000,0.00000
2.439999945461750,0.009282805956900120,0.00000,0.00000
2.449999945238233,0.009252674877643585,0.00000,0.00000
2.459999945014715,0.009222569875419140,0.00000,0.00000
2.469999944791198,0.009192490950226784,0.00000,0.00000
2.479999944567680,0.009162439964711666,0.00000,0.00000
2.489999944344163,0.009132416918873787,0.00000,0.00000
2.499999944120646,0.009102424606680870,0.00000,0.00000
2.509999943897128,0.009072460234165192,0.00000,0.00000
2.519999943673611,0.009042527526617050,0.00000,0.00000
2.529999943450093,0.009012626484036446,0.00000,0.00000
2.539999943226576,0.008982756175100803,0.00000,0.00000
2.549999943003058,0.008952920325100422,0.00000,0.00000
2.559999942779541,0.008923117071390152,0.00000,0.00000
2.569999942556024,0.008893348276615143,0.00000,0.00000
2.579999942332506,0.008863614872097969,0.00000,0.00000
2.589999942108989,0.008833917789161205,0.00000,0.00000
2.599999941885471,0.008804256096482277,0.00000,0.00000
2.609999941661954,0.008774631656706333,0.00000,0.00000
2.619999941438437,0.008745045401155949,0.00000,0.00000
2.629999941214919,0.008715496398508549,0.00000,0.00000
2.639999940991402,0.008685988374054432,0.00000,0.00000
2.649999940767884,0.008656518533825874,0.00000,0.00000
2.659999940544367,0.008627089671790600,0.00000,0.00000
2.669999940320849,0.008597701787948608,0.00000,0.00000
2.679999940097332,0.008568356744945049,0.00000,0.00000
2.689999939873815,0.008539053611457348,0.00000,0.00000
2.699999939650297,0.008509792387485504,0.00000,0.00000
2.709999939426780,0.008480575866997242,0.00000,0.00000
2.719999939203262,0.008451403118669987,0.00000,0.00000
2.729999938979745,0.008422276005148888,0.00000,0.00000
2.739999938756227,0.008393193595111370,0.00000,0.00000
2.749999938532710,0.008364156819880009,0.00000,0.00000
2.759999938309193,0.008335166610777378,0.00000,0.00000
2.769999938085675,0.008306224830448627,0.00000,0.00000
2.779999937862158,0.008277328684926033,0.00000,0.00000
2.789999937638640,0.008248483762145042,0.00000,0.00000
2.799999937415123,0.008219685405492783,0.00000,0.00000
2.809999937191606,0.008190936408936977,0.00000,0.00000
2.819999936968088,0.008162238635122776,0.00000,0.00000
2.829999936744571,0.008133591152727604,0.00000,0.00000
2.839999936521053,0.008104994893074036,0.00000,0.00000
2.849999936297536,0.008076450787484646,0.00000,0.00000
2.859999936074018,0.008047956973314285,0.00000,0.00000
2.869999935850501,0.008019519038498402,0.00000,0.00000
2.879999935626984,0.007991130463778973,0.00000,0.00000
2.889999935403466,0.007962796837091446,0.00000,0.00000
2.899999935179949,0.007934517227113247,0.00000,0.00000
2.909999934956431,0.007906293496489525,0.00000,0.00000
2.919999934732914,0.007878123782575130,0.00000,0.00000
2.929999934509397,0.007850009016692638,0.00000,0.00000
2.939999934285879,0.007821952924132347,0.00000,0.00000
2.949999934062362,0.007793950382620096,0.00000,0.00000
2.959999933838844,0.007766005117446184,0.00000,0.00000
2.969999933615327,0.007738118991255760,0.00000,0.00000
2.979999933391809,0.007710288744419813,0.00000,0.00000
2.989999933168292,0.007682518102228642,0.00000,0.00000
2.999999932944775,0.007654806133359671,0.00000,0.00000
3.009999932721257,0.007627152837812901,0.00000,0.00000
3.019999932497740,0.007599558215588331,0.00000,0.00000
3.029999932274222,0.007572024129331112,0.00000,0.00000
3.039999932050705,0.007544549647718668,0.00000,0.00000
3.049999931827188,0.007517137564718723,0.00000,0.00000
3.059999931603670,0.007489784155040979,0.00000,0.00000
3.069999931380153,0.007462494540959597,0.00000,0.00000
3.079999931156635,0.007435265462845564,0.00000,0.00000
3.089999930933118,0.007408099249005318,0.00000,0.00000
3.099999930709600,0.007380995433777571,0.00000,0.00000
3.109999930486083,0.007353954482823610,0.00000,0.00000
3.119999930262566,0.007326976861804724,0.00000,0.00000
3.129999930039048,0.007300063502043486,0.00000,0.00000
3.139999929815531,0.007273213006556034,0.00000,0.00000
3.149999929592013,0.007246426306664944,0.00000,0.00000
3.159999929368496,0.007219705265015364,0.00000,0.00000
3.169999929144979,0.007193048950284719,0.00000,0.00000
3.179999928921461,0.007166459225118160,0.00000,0.00000
3.189999928697944,0.007139931898564100,0.00000,0.00000
3.199999928474426,0.007113473024219275,0.00000,0.00000
3.209999928250909,0.007087079342454672,0.00000,0.00000
3.219999928027391,0.007060752250254154,0.00000,0.00000
3.229999927803874,0.007034491747617722,0.00000,0.00000
3.239999927580357,0.007008299231529236,0.00000,0.00000
3.249999927356839,0.006982171908020973,0.00000,0.00000
3.259999927133322,0.006956113036721945,0.00000,0.00000
3.269999926909804,0.006930122617632151,0.00000,0.00000
3.279999926686287,0.006904198788106441,0.00000,0.00000
3.289999926462770,0.006878345273435116,0.00000,0.00000
3.299999926239252,0.006852559279650450,0.00000,0.00000
3.309999926015735,0.006826841272413731,0.00000,0.00000
3.319999925792217,0.006801194045692682,0.00000,0.00000
3.329999925568700,0.006775614805519581,0.00000,0.00000
